id_encuesta,fecha,area_servicio,genero,tipo_cliente,turno,satisfaccion_general,amabilidad_personal,tiempo_espera,calidad_servicio,limpieza_instalaciones,claridad_informacion,resolucion_problema,probabilidad_recomendar,edad_cliente,tiempo_atencion_minutos
1082,2026-02-26,Farmacia,Masculino,Frecuente,Tarde,8,8,10,8,8,7,6,7,31,12
1083,2026-02-26,Planta de alimentos,Femenino,Frecuente,Tarde,7,8,8,7,9,6,7,6,37,9
1084,2026-02-26,Planta de alimentos,Masculino,Frecuente,Tarde,7,7,5,6,7,8,7,6,45,5
1085,2026-02-27,Movilización,Masculino,Nuevo,Mañana,9,6,6,5,7,7,7,8,53,17
1086,2026-02-27,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,6,8,8,8,7,7,44,7
1087,2026-02-27,Planta de alimentos,Masculino,Frecuente,Mañana,9,7,7,9,8,9,9,8,43,11
1088,2026-02-27,Farmacia,Masculino,Frecuente,Tarde,6,8,8,8,7,9,8,6,47,9
1089,2026-02-28,Farmacia,Masculino,Frecuente,Mañana,7,8,8,8,7,8,8,7,31,10
1090,2026-02-28,Farmacia,Femenino,Nuevo,Tarde,5,6,3,6,7,5,5,5,39,12
1091,2026-02-28,Planta de alimentos,Femenino,Frecuente,Noche,9,6,8,7,7,7,6,9,37,3
1092,2026-02-28,Farmacia,Femenino,Nuevo,Tarde,7,7,5,7,7,6,7,7,39,5
1093,2026-02-28,Movilización,Masculino,Frecuente,Mañana,8,7,7,7,10,9,8,8,41,14
1094,2026-02-28,Movilización,Masculino,Frecuente,Noche,7,7,7,7,7,7,7,7,18,17
1095,2026-02-28,Farmacia,Masculino,Nuevo,Tarde,7,7,4,6,5,5,3,6,39,2
1096,2026-02-28,Planta de alimentos,Femenino,Frecuente,Tarde,9,10,8,8,9,8,7,9,53,4
1097,2026-02-28,Farmacia,Femenino,Frecuente,Tarde,6,8,6,8,7,9,8,9,43,13
1098,2026-02-28,Movilización,Masculino,Frecuente,Mañana,9,9,6,10,10,10,9,10,48,9
1099,2026-02-28,Movilización,Femenino,Frecuente,Mañana,10,9,7,8,8,9,9,10,39,13
1100,2026-03-01,Planta de alimentos,Masculino,Frecuente,Tarde,6,8,7,7,7,8,8,7,41,6
1101,2026-03-01,Farmacia,Femenino,Nuevo,Mañana,7,7,6,7,8,6,7,9,39,10
1102,2026-03-01,Movilización,Femenino,Frecuente,Noche,8,5,4,7,5,7,6,8,26,17
1103,2026-03-01,Planta de alimentos,Masculino,Frecuente,Tarde,9,6,8,7,9,9,7,8,32,7
1104,2026-03-01,Movilización,Masculino,Nuevo,Mañana,6,7,6,5,7,7,5,7,43,18
1105,2026-03-01,Movilización,Femenino,Nuevo,Noche,5,7,5,7,5,6,5,6,40,11
1106,2026-03-02,Farmacia,Masculino,Frecuente,Noche,6,7,6,8,10,7,8,7,47,8
1107,2026-03-02,Planta de alimentos,Femenino,Frecuente,Tarde,8,7,10,9,8,9,7,7,58,5
1108,2026-03-02,Farmacia,Femenino,Frecuente,Mañana,9,8,9,7,10,10,9,8,34,4
1109,2026-03-02,Movilización,Femenino,Frecuente,Tarde,7,7,8,7,7,10,8,8,31,18
1110,2026-03-02,Movilización,Otro,Frecuente,Mañana,7,7,5,7,9,9,8,8,67,20
1111,2026-03-02,Farmacia,Otro,Frecuente,Tarde,8,8,8,8,9,9,7,6,29,11
1112,2026-03-02,Farmacia,Femenino,Frecuente,Noche,7,7,7,7,8,7,6,7,44,11
1113,2026-03-02,Movilización,Masculino,Frecuente,Mañana,8,8,7,7,9,8,8,8,18,13
1114,2026-03-02,Planta de alimentos,Femenino,Nuevo,Tarde,7,5,7,8,8,7,8,7,45,3
1115,2026-03-02,Planta de alimentos,Femenino,Frecuente,Noche,4,6,5,5,6,6,6,4,64,9
1116,2026-03-03,Planta de alimentos,Femenino,Frecuente,Mañana,8,7,8,9,8,6,9,8,51,5
1117,2026-03-03,Farmacia,Femenino,Frecuente,Noche,8,9,7,9,10,7,7,8,39,6
1118,2026-03-03,Farmacia,Masculino,Frecuente,Tarde,7,9,7,9,9,7,8,6,47,7
1119,2026-03-03,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,7,10,8,8,8,9,74,5
1120,2026-03-03,Farmacia,Femenino,Frecuente,Tarde,8,8,9,10,8,7,9,8,24,9
1121,2026-03-03,Movilización,Masculino,Nuevo,Tarde,7,7,4,6,7,7,7,8,51,11
1122,2026-03-03,Farmacia,Masculino,Frecuente,Mañana,8,10,10,7,10,8,9,8,37,8
1123,2026-03-03,Planta de alimentos,Femenino,Nuevo,Noche,8,5,7,8,8,7,7,8,38,2
1124,2026-03-03,Planta de alimentos,Masculino,Frecuente,Tarde,7,7,7,9,8,9,7,7,18,2
1125,2026-03-03,Farmacia,Masculino,Frecuente,Mañana,9,9,10,9,8,8,10,9,40,13
1126,2026-03-04,Farmacia,Masculino,Frecuente,Mañana,6,5,5,6,7,7,6,6,34,8
1127,2026-03-04,Movilización,Masculino,Frecuente,Tarde,7,5,6,6,8,6,8,8,46,23
1128,2026-03-04,Planta de alimentos,Masculino,Nuevo,Mañana,7,8,5,6,5,7,8,6,44,5
1129,2026-03-04,Movilización,Otro,Frecuente,Noche,4,7,6,8,7,7,5,4,32,21
1130,2026-03-04,Movilización,Masculino,Frecuente,Mañana,9,9,10,9,8,7,9,9,52,11
1131,2026-03-04,Movilización,Masculino,Frecuente,Tarde,6,7,6,6,8,5,7,5,64,18
1132,2026-03-04,Planta de alimentos,Femenino,Frecuente,Mañana,7,8,8,6,8,7,9,6,32,6
1133,2026-03-04,Planta de alimentos,Masculino,Nuevo,Tarde,7,7,5,7,8,8,8,7,35,3
1134,2026-03-04,Movilización,Otro,Nuevo,Mañana,6,8,5,7,8,5,7,7,36,16
1135,2026-03-05,Farmacia,Masculino,Frecuente,Mañana,7,6,8,7,7,6,6,6,22,5
1136,2026-03-05,Farmacia,Masculino,Nuevo,Noche,8,6,6,5,6,7,7,9,36,11
1137,2026-03-05,Farmacia,Masculino,Frecuente,Mañana,8,9,7,10,9,8,9,8,52,9
1138,2026-03-05,Farmacia,Femenino,Frecuente,Tarde,6,6,7,5,5,6,5,5,22,14
1139,2026-03-06,Movilización,Masculino,Nuevo,Mañana,6,7,4,6,8,7,7,8,18,14
1140,2026-03-06,Planta de alimentos,Femenino,Nuevo,Mañana,7,6,5,7,9,9,6,7,66,6
1141,2026-03-06,Farmacia,Masculino,Frecuente,Mañana,8,8,7,8,7,7,8,7,49,7
1142,2026-03-06,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,8,10,10,10,10,10,18,2
1143,2026-03-06,Farmacia,Masculino,Frecuente,Noche,8,7,5,8,7,6,7,9,48,2
1144,2026-03-06,Planta de alimentos,Femenino,Frecuente,Noche,10,8,9,9,10,9,9,9,37,4
1145,2026-03-06,Farmacia,Femenino,Frecuente,Noche,9,8,9,7,9,8,10,9,26,9
1146,2026-03-06,Movilización,Masculino,Nuevo,Tarde,6,6,6,6,8,6,5,6,43,12
1147,2026-03-07,Movilización,Femenino,Frecuente,Mañana,9,9,7,9,9,8,8,9,33,16
1148,2026-03-07,Planta de alimentos,Masculino,Frecuente,Mañana,7,7,7,8,7,8,7,9,21,3
1149,2026-03-07,Movilización,Masculino,Frecuente,Noche,6,6,6,7,7,8,6,5,53,18
1150,2026-03-07,Movilización,Masculino,Frecuente,Mañana,6,7,4,4,7,7,6,4,58,17
1151,2026-03-07,Planta de alimentos,Masculino,Frecuente,Noche,5,7,4,7,5,6,4,5,18,7
1152,2026-03-08,Planta de alimentos,Masculino,Frecuente,Tarde,8,10,7,9,6,6,9,8,53,3
1153,2026-03-08,Farmacia,Masculino,Frecuente,Tarde,8,10,7,8,9,7,7,8,55,3
1154,2026-03-08,Planta de alimentos,Masculino,Frecuente,Mañana,8,8,9,8,8,10,7,9,53,16
1155,2026-03-08,Movilización,Masculino,Nuevo,Mañana,5,8,5,7,7,4,6,7,54,16
1156,2026-03-08,Planta de alimentos,Femenino,Nuevo,Tarde,7,8,9,9,6,10,8,8,28,2
1157,2026-03-08,Movilización,Otro,Frecuente,Mañana,7,7,8,5,7,5,7,7,37,13
1158,2026-03-08,Farmacia,Femenino,Frecuente,Mañana,7,5,5,8,7,7,7,8,37,10
1159,2026-03-08,Farmacia,Masculino,Nuevo,Noche,6,6,6,6,5,6,6,4,47,14
1160,2026-03-08,Farmacia,Masculino,Frecuente,Tarde,6,10,8,9,10,8,7,8,51,14
1161,2026-03-08,Farmacia,Masculino,Nuevo,Mañana,6,7,7,5,8,8,6,7,60,12
1162,2026-03-08,Movilización,Masculino,Frecuente,Tarde,6,6,7,5,6,7,7,6,44,16
1163,2026-03-09,Movilización,Femenino,Nuevo,Mañana,6,5,8,7,8,8,7,6,40,18
1164,2026-03-09,Planta de alimentos,Femenino,Frecuente,Mañana,8,7,8,7,8,10,7,6,51,7
1165,2026-03-09,Movilización,Masculino,Frecuente,Noche,5,7,6,6,6,6,5,5,42,17
1166,2026-03-09,Planta de alimentos,Femenino,Frecuente,Noche,8,8,7,8,8,8,7,9,44,5
1167,2026-03-09,Planta de alimentos,Femenino,Frecuente,Mañana,9,9,6,8,10,9,9,7,38,3
1168,2026-03-09,Farmacia,Femenino,Frecuente,Tarde,8,7,9,8,9,7,7,7,22,7
1169,2026-03-09,Farmacia,Femenino,Frecuente,Mañana,10,9,9,9,9,10,8,10,39,4
1170,2026-03-09,Farmacia,Masculino,Nuevo,Tarde,7,8,5,7,5,7,5,7,26,11
1171,2026-03-09,Farmacia,Femenino,Nuevo,Tarde,6,7,7,6,6,6,7,7,58,13
1172,2026-03-09,Planta de alimentos,Femenino,Frecuente,Noche,6,10,6,9,8,8,7,6,31,10
1173,2026-03-09,Farmacia,Masculino,Nuevo,Tarde,8,7,6,7,9,7,8,8,42,12
1174,2026-03-10,Farmacia,Femenino,Frecuente,Tarde,7,7,7,7,5,7,7,7,33,5
1175,2026-03-10,Movilización,Masculino,Frecuente,Mañana,9,9,6,8,10,10,10,9,59,18
1176,2026-03-10,Planta de alimentos,Otro,Nuevo,Noche,6,5,3,5,4,5,6,5,64,5
1177,2026-03-10,Farmacia,Masculino,Frecuente,Tarde,7,7,7,7,8,6,5,7,50,11
1178,2026-03-10,Movilización,Masculino,Nuevo,Tarde,7,6,3,6,6,6,7,6,30,15
1179,2026-03-10,Movilización,Masculino,Nuevo,Mañana,6,7,7,6,7,6,6,6,54,15
1180,2026-03-10,Planta de alimentos,Femenino,Frecuente,Noche,8,9,8,8,9,6,8,8,45,2
1181,2026-03-10,Movilización,Femenino,Nuevo,Tarde,4,6,3,6,5,6,5,3,46,17
1182,2026-03-10,Movilización,Masculino,Nuevo,Mañana,7,6,6,6,7,8,6,8,44,15
1183,2026-03-10,Movilización,Masculino,Frecuente,Tarde,6,7,6,7,8,5,6,6,37,17
1184,2026-03-10,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,5,6,7,7,6,5,40,4
1185,2026-03-10,Farmacia,Femenino,Nuevo,Noche,6,6,7,6,6,8,8,7,40,9
1186,2026-03-10,Farmacia,Femenino,Frecuente,Noche,6,8,8,7,9,6,9,6,34,9
1187,2026-03-10,Planta de alimentos,Femenino,Frecuente,Noche,7,7,8,8,6,7,6,6,57,5
1188,2026-03-11,Movilización,Femenino,Frecuente,Tarde,8,9,8,8,9,9,9,8,34,15
1189,2026-03-11,Planta de alimentos,Masculino,Frecuente,Mañana,10,10,8,9,9,8,10,10,55,4
1190,2026-03-11,Farmacia,Masculino,Frecuente,Mañana,8,8,6,7,7,7,8,8,56,12
1191,2026-03-11,Farmacia,Femenino,Nuevo,Noche,6,6,4,8,6,6,6,7,39,5
1192,2026-03-11,Movilización,Masculino,Frecuente,Noche,5,5,6,7,4,4,4,5,36,20
1193,2026-03-11,Movilización,Masculino,Nuevo,Noche,7,6,6,6,5,5,6,7,47,13
1194,2026-03-11,Movilización,Femenino,Frecuente,Noche,9,8,6,8,8,7,9,9,18,14
1195,2026-03-11,Farmacia,Femenino,Frecuente,Tarde,7,8,7,7,9,10,7,6,35,5
1196,2026-03-11,Farmacia,Femenino,Frecuente,Mañana,9,8,9,8,8,7,7,9,59,3
1197,2026-03-11,Movilización,Femenino,Nuevo,Tarde,6,6,5,6,6,4,6,5,25,19
1198,2026-03-12,Movilización,Femenino,Nuevo,Mañana,7,9,7,7,8,8,8,9,36,20
1199,2026-03-12,Movilización,Femenino,Nuevo,Mañana,6,5,6,5,5,4,4,6,40,20
1200,2026-03-12,Movilización,Femenino,Frecuente,Tarde,8,8,7,7,7,7,8,8,18,12
1201,2026-03-12,Farmacia,Masculino,Nuevo,Tarde,7,5,6,7,9,7,7,7,26,8
1202,2026-03-12,Farmacia,Masculino,Frecuente,Tarde,6,7,8,9,7,8,6,6,58,16
1203,2026-03-12,Farmacia,Masculino,Frecuente,Tarde,8,8,7,8,5,7,8,7,35,14
1204,2026-03-12,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,7,9,8,7,10,10,65,4
1205,2026-03-12,Movilización,Femenino,Frecuente,Tarde,7,5,6,6,7,5,8,6,57,18
1206,2026-03-12,Movilización,Femenino,Frecuente,Tarde,7,8,8,7,8,7,6,6,48,9
1207,2026-03-13,Movilización,Masculino,Nuevo,Mañana,7,6,6,6,6,7,7,7,49,19
1208,2026-03-13,Planta de alimentos,Femenino,Frecuente,Tarde,8,7,8,7,9,8,9,8,57,3
1209,2026-03-13,Farmacia,Femenino,Frecuente,Tarde,8,10,7,8,8,9,8,8,32,10
1210,2026-03-13,Movilización,Masculino,Nuevo,Mañana,5,8,5,6,8,9,7,6,24,20
1211,2026-03-13,Movilización,Femenino,Frecuente,Mañana,8,8,7,8,10,7,10,9,24,13
1212,2026-03-13,Movilización,Femenino,Nuevo,Tarde,5,5,7,6,7,4,6,5,41,16
1213,2026-03-13,Movilización,Femenino,Nuevo,Tarde,6,7,7,7,6,5,6,6,26,20
1214,2026-03-13,Movilización,Femenino,Frecuente,Tarde,6,6,6,5,5,6,6,5,42,9
1215,2026-03-13,Movilización,Masculino,Frecuente,Tarde,7,9,7,7,5,6,8,8,36,15
1216,2026-03-13,Farmacia,Femenino,Frecuente,Tarde,7,6,6,8,7,5,6,6,38,7
1217,2026-03-14,Planta de alimentos,Femenino,Nuevo,Tarde,7,5,4,7,6,5,6,7,60,2
1218,2026-03-14,Movilización,Masculino,Frecuente,Tarde,6,7,8,8,8,9,8,7,59,12
1219,2026-03-14,Movilización,Femenino,Nuevo,Tarde,6,7,5,6,6,7,5,6,39,20
1220,2026-03-14,Farmacia,Masculino,Nuevo,Tarde,8,6,4,8,6,6,7,9,28,17
1221,2026-03-14,Farmacia,Masculino,Nuevo,Tarde,8,8,8,10,10,9,7,8,45,7
1222,2026-03-14,Farmacia,Masculino,Frecuente,Mañana,8,8,7,5,8,8,6,8,39,7
1223,2026-03-14,Movilización,Masculino,Nuevo,Tarde,7,5,6,5,7,5,7,7,34,15
1224,2026-03-14,Farmacia,Femenino,Nuevo,Mañana,4,6,5,4,5,5,7,3,19,12
1225,2026-03-14,Planta de alimentos,Masculino,Frecuente,Noche,6,7,6,6,6,4,6,6,20,5
1226,2026-03-15,Farmacia,Otro,Frecuente,Noche,7,8,6,8,6,6,6,7,53,11
1227,2026-03-15,Movilización,Masculino,Frecuente,Tarde,6,9,9,7,7,7,7,5,46,17
1228,2026-03-15,Movilización,Masculino,Frecuente,Tarde,5,7,7,8,6,8,7,6,75,17
1229,2026-03-15,Farmacia,Masculino,Frecuente,Mañana,10,6,8,7,8,8,7,9,18,2
1230,2026-03-15,Planta de alimentos,Masculino,Frecuente,Mañana,8,8,8,7,8,7,7,9,55,4
1231,2026-03-15,Planta de alimentos,Otro,Frecuente,Mañana,8,9,9,9,8,8,8,7,27,2
1232,2026-03-15,Planta de alimentos,Femenino,Nuevo,Noche,5,6,6,6,7,5,5,7,30,16
1233,2026-03-15,Farmacia,Femenino,Frecuente,Mañana,8,9,8,8,8,8,8,6,25,5
1234,2026-03-15,Movilización,Masculino,Frecuente,Mañana,7,6,6,3,7,9,6,6,35,18
1235,2026-03-16,Farmacia,Otro,Frecuente,Tarde,7,8,8,10,7,7,10,8,51,7
1236,2026-03-16,Farmacia,Femenino,Frecuente,Tarde,6,9,8,8,8,7,9,5,18,10
1237,2026-03-16,Movilización,Femenino,Frecuente,Tarde,7,8,8,7,5,8,7,7,33,17
1238,2026-03-16,Movilización,Masculino,Frecuente,Noche,7,7,8,8,6,5,6,8,36,12
1239,2026-03-16,Planta de alimentos,Otro,Frecuente,Tarde,10,9,8,8,9,7,9,9,29,4
1240,2026-03-16,Farmacia,Femenino,Frecuente,Mañana,7,8,7,8,7,9,8,6,50,15
1241,2026-03-16,Movilización,Masculino,Frecuente,Noche,6,7,5,9,7,6,7,7,35,14
1242,2026-03-17,Movilización,Femenino,Frecuente,Mañana,8,7,6,6,7,6,10,8,34,16
1243,2026-03-17,Movilización,Masculino,Frecuente,Mañana,7,7,7,8,9,7,8,7,43,15
1244,2026-03-17,Planta de alimentos,Femenino,Frecuente,Mañana,10,8,8,9,8,7,7,10,46,6
1245,2026-03-17,Movilización,Femenino,Nuevo,Mañana,8,8,7,8,6,7,6,9,51,13
1246,2026-03-17,Planta de alimentos,Femenino,Nuevo,Tarde,9,7,8,10,10,8,9,10,40,2
1247,2026-03-17,Farmacia,Masculino,Nuevo,Mañana,8,6,5,7,8,9,9,8,38,6
1248,2026-03-17,Farmacia,Femenino,Frecuente,Tarde,8,6,8,6,7,7,6,9,42,4
1249,2026-03-17,Planta de alimentos,Masculino,Frecuente,Tarde,7,7,7,7,8,8,8,6,30,2
1250,2026-03-17,Farmacia,Femenino,Frecuente,Tarde,9,9,7,6,7,7,7,10,49,13
1251,2026-03-17,Movilización,Masculino,Frecuente,Noche,7,7,6,7,6,8,8,8,32,19
1252,2026-03-17,Farmacia,Masculino,Frecuente,Mañana,9,10,9,8,10,10,8,10,38,12
1253,2026-03-17,Farmacia,Masculino,Frecuente,Tarde,6,8,4,8,8,8,7,5,48,13
1254,2026-03-18,Movilización,Otro,Nuevo,Tarde,6,6,6,6,7,6,6,7,40,16
1255,2026-03-18,Farmacia,Femenino,Frecuente,Mañana,9,9,6,8,7,7,8,10,18,8
1256,2026-03-18,Planta de alimentos,Femenino,Nuevo,Tarde,7,8,5,7,8,8,6,8,42,8
1257,2026-03-18,Farmacia,Masculino,Nuevo,Mañana,7,8,5,8,8,7,5,7,53,11
1258,2026-03-18,Farmacia,Femenino,Frecuente,Tarde,7,8,7,6,6,8,7,6,54,9
1259,2026-03-18,Farmacia,Otro,Nuevo,Mañana,7,8,7,10,8,7,7,8,25,9
1260,2026-03-18,Planta de alimentos,Masculino,Nuevo,Tarde,5,7,5,7,6,7,6,4,54,4
1261,2026-03-19,Farmacia,Femenino,Nuevo,Tarde,7,6,5,7,5,5,5,6,38,10
1262,2026-03-19,Planta de alimentos,Masculino,Frecuente,Tarde,6,6,5,6,8,8,7,6,69,10
1263,2026-03-19,Planta de alimentos,Femenino,Frecuente,Tarde,4,5,5,8,6,7,6,4,41,7
1264,2026-03-19,Movilización,Masculino,Frecuente,Tarde,9,7,7,7,5,8,8,10,33,13
1265,2026-03-20,Farmacia,Femenino,Frecuente,Tarde,8,9,7,7,6,7,8,8,40,9
1266,2026-03-20,Movilización,Femenino,Nuevo,Mañana,8,9,10,9,9,8,9,9,29,15
1267,2026-03-20,Movilización,Femenino,Frecuente,Tarde,7,7,7,8,8,6,6,8,37,16
1268,2026-03-20,Movilización,Femenino,Frecuente,Tarde,7,7,7,5,6,6,6,8,37,12
1269,2026-03-20,Movilización,Masculino,Frecuente,Mañana,7,10,7,7,8,8,9,6,27,19
1270,2026-03-20,Farmacia,Femenino,Frecuente,Tarde,7,7,6,7,9,6,8,7,38,13
1271,2026-03-20,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,6,9,8,8,9,6,43,9
1272,2026-03-20,Movilización,Masculino,Frecuente,Mañana,7,7,6,7,7,6,6,7,52,19
1273,2026-03-20,Farmacia,Femenino,Nuevo,Mañana,5,7,7,5,7,6,7,5,50,16
1274,2026-03-21,Movilización,Masculino,Nuevo,Mañana,5,5,3,6,5,6,5,5,18,21
1275,2026-03-21,Planta de alimentos,Femenino,Frecuente,Tarde,6,7,7,6,6,7,7,5,49,5
1276,2026-03-21,Farmacia,Masculino,Nuevo,Tarde,7,7,5,5,6,5,6,7,34,12
1277,2026-03-21,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,10,9,8,9,9,8,44,2
1278,2026-03-21,Farmacia,Femenino,Frecuente,Tarde,8,7,6,10,8,7,6,6,25,9
1279,2026-03-21,Farmacia,Femenino,Frecuente,Noche,9,7,5,9,8,7,7,8,45,13
1280,2026-03-21,Farmacia,Femenino,Frecuente,Tarde,8,8,9,8,9,8,7,8,18,13
1281,2026-03-21,Farmacia,Femenino,Frecuente,Tarde,9,9,8,8,9,6,8,8,39,6
1282,2026-03-21,Planta de alimentos,Femenino,Frecuente,Noche,8,7,7,7,6,7,7,7,44,5
1283,2026-03-21,Movilización,Masculino,Frecuente,Tarde,5,5,4,5,6,5,7,5,47,16
1284,2026-03-22,Farmacia,Masculino,Frecuente,Mañana,9,8,8,8,9,6,7,9,50,8
1285,2026-03-22,Movilización,Masculino,Frecuente,Noche,7,7,6,5,6,7,6,8,47,13
1286,2026-03-22,Planta de alimentos,Masculino,Frecuente,Tarde,6,6,8,7,7,6,7,6,23,9
1287,2026-03-22,Movilización,Femenino,Nuevo,Tarde,7,6,6,7,8,4,6,8,29,13
1288,2026-03-22,Planta de alimentos,Masculino,Nuevo,Tarde,8,9,8,5,9,8,8,9,18,8
1289,2026-03-22,Movilización,Masculino,Frecuente,Mañana,9,10,7,8,7,7,8,8,54,14
1290,2026-03-22,Movilización,Femenino,Nuevo,Mañana,9,7,6,9,7,7,7,9,45,18
1291,2026-03-22,Farmacia,Femenino,Nuevo,Tarde,7,8,7,6,6,5,6,6,31,11
1292,2026-03-22,Farmacia,Masculino,Frecuente,Mañana,9,10,8,10,9,8,10,10,38,9
1293,2026-03-23,Farmacia,Femenino,Frecuente,Mañana,8,8,6,9,9,8,6,7,43,12
1294,2026-03-23,Movilización,Masculino,Frecuente,Tarde,6,6,4,6,6,6,8,6,55,20
1295,2026-03-23,Farmacia,Masculino,Nuevo,Mañana,8,6,7,7,8,6,7,8,65,15
1296,2026-03-23,Planta de alimentos,Femenino,Frecuente,Noche,7,9,5,10,8,8,9,9,33,8
1297,2026-03-23,Farmacia,Femenino,Nuevo,Mañana,6,8,7,8,7,8,7,7,28,8
1298,2026-03-23,Movilización,Femenino,Frecuente,Mañana,8,8,8,9,8,7,7,10,61,14
1299,2026-03-23,Farmacia,Masculino,Nuevo,Mañana,5,9,6,6,8,6,7,4,37,10
1300,2026-03-23,Movilización,Masculino,Frecuente,Tarde,9,8,8,9,9,7,8,9,68,14
1301,2026-03-24,Movilización,Femenino,Frecuente,Tarde,8,8,9,9,9,8,7,9,42,16
1302,2026-03-24,Farmacia,Masculino,Nuevo,Mañana,6,8,7,7,6,6,5,6,56,15
1303,2026-03-24,Planta de alimentos,Masculino,Frecuente,Noche,7,9,6,9,7,5,7,7,66,2
1304,2026-03-24,Movilización,Femenino,Nuevo,Tarde,6,6,6,5,4,7,7,6,58,16
1305,2026-03-24,Farmacia,Masculino,Frecuente,Tarde,8,10,9,9,7,8,8,7,36,12
1306,2026-03-24,Farmacia,Masculino,Frecuente,Tarde,9,9,9,10,10,8,8,8,42,11
1307,2026-03-24,Planta de alimentos,Femenino,Nuevo,Mañana,8,9,7,8,8,7,8,8,50,4
1308,2026-03-24,Planta de alimentos,Masculino,Frecuente,Noche,8,8,7,8,7,6,6,7,48,2
1309,2026-03-24,Planta de alimentos,Masculino,Frecuente,Noche,8,10,9,9,10,9,8,9,48,5
1310,2026-03-24,Farmacia,Masculino,Nuevo,Tarde,6,6,5,6,6,5,8,6,65,7
1311,2026-03-24,Movilización,Masculino,Frecuente,Tarde,4,7,6,8,7,6,5,4,30,19
1312,2026-03-24,Planta de alimentos,Masculino,Frecuente,Mañana,7,7,9,9,9,9,9,7,19,7
1313,2026-03-25,Farmacia,Femenino,Frecuente,Mañana,8,7,7,8,8,6,6,9,38,14
1314,2026-03-25,Farmacia,Masculino,Nuevo,Tarde,7,8,7,8,6,8,7,7,44,17
1315,2026-03-25,Movilización,Masculino,Frecuente,Tarde,7,8,6,9,7,7,7,8,50,15
1316,2026-03-25,Movilización,Masculino,Nuevo,Tarde,6,6,3,5,7,7,5,6,24,20
1317,2026-03-25,Farmacia,Masculino,Nuevo,Mañana,8,7,6,8,6,7,6,8,42,6
1318,2026-03-25,Movilización,Masculino,Nuevo,Noche,6,7,5,5,5,6,7,6,49,11
1319,2026-03-25,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,6,9,7,6,8,6,29,7
1320,2026-03-25,Farmacia,Masculino,Frecuente,Mañana,6,6,4,7,7,6,5,5,32,13
1321,2026-03-25,Planta de alimentos,Masculino,Nuevo,Mañana,6,8,8,5,9,8,7,7,43,4
1322,2026-03-25,Farmacia,Masculino,Frecuente,Tarde,7,8,7,7,7,8,7,6,43,11
1323,2026-03-25,Movilización,Femenino,Frecuente,Mañana,8,8,6,9,8,6,9,9,39,21
1324,2026-03-25,Farmacia,Femenino,Frecuente,Mañana,7,10,8,10,10,8,8,8,54,14
1325,2026-03-25,Movilización,Femenino,Nuevo,Tarde,6,6,3,7,6,6,6,7,27,19
1326,2026-03-25,Planta de alimentos,Masculino,Nuevo,Tarde,7,6,7,5,6,7,7,7,40,8
1327,2026-03-26,Farmacia,Masculino,Nuevo,Mañana,7,6,6,6,6,6,8,6,58,3
1328,2026-03-26,Movilización,Masculino,Frecuente,Tarde,8,8,7,8,7,8,6,8,39,17
1329,2026-03-26,Farmacia,Femenino,Nuevo,Mañana,7,6,4,4,7,6,7,7,45,9
1330,2026-03-26,Planta de alimentos,Femenino,Frecuente,Noche,7,10,8,7,7,6,8,8,59,6
1331,2026-03-26,Farmacia,Femenino,Frecuente,Mañana,7,10,8,10,8,7,9,8,61,6
1332,2026-03-26,Movilización,Masculino,Nuevo,Mañana,5,7,7,6,8,6,5,6,65,13
1333,2026-03-26,Movilización,Femenino,Frecuente,Mañana,7,10,9,8,7,9,7,6,33,10
1334,2026-03-26,Planta de alimentos,Femenino,Frecuente,Tarde,6,8,9,8,7,6,7,5,52,11
1335,2026-03-26,Movilización,Masculino,Nuevo,Tarde,8,5,6,7,7,8,7,7,53,11
1336,2026-03-26,Movilización,Femenino,Frecuente,Noche,7,6,5,8,7,8,7,8,68,15
1337,2026-03-26,Farmacia,Femenino,Frecuente,Mañana,8,7,7,6,9,7,9,9,61,9
1338,2026-03-27,Movilización,Femenino,Nuevo,Tarde,7,6,6,8,8,5,8,7,30,22
1339,2026-03-27,Farmacia,Femenino,Frecuente,Tarde,6,8,6,6,5,5,7,6,24,7
1340,2026-03-27,Planta de alimentos,Masculino,Nuevo,Mañana,8,8,8,7,6,9,7,7,31,10
1341,2026-03-27,Planta de alimentos,Masculino,Nuevo,Mañana,8,8,8,8,9,6,6,7,29,10
1342,2026-03-27,Planta de alimentos,Masculino,Nuevo,Tarde,6,6,6,6,9,8,6,7,55,7
1343,2026-03-27,Movilización,Masculino,Nuevo,Mañana,6,6,6,5,5,5,5,6,49,18
1344,2026-03-27,Farmacia,Masculino,Nuevo,Mañana,6,5,7,7,6,6,7,6,49,9
1345,2026-03-27,Movilización,Masculino,Frecuente,Mañana,8,5,8,8,9,6,6,8,31,11
1346,2026-03-27,Movilización,Masculino,Frecuente,Tarde,6,6,6,7,6,6,9,6,38,17
